CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,DAY,MONTH,YEAR,HOUR,MINUTE
3089,8813,15.14,0,2,4,2018,7,37
1362,857,147.85,0,1,4,2018,13,24
219,656,137.05,0,3,4,2018,5,28
3841,7561,107.19,0,7,4,2018,11,9
2915,7291,29.87,0,4,4,2018,15,7
441,5130,85.92,0,7,4,2018,18,4
2921,778,54.86,0,4,4,2018,11,56
2396,6763,15.55,0,3,4,2018,18,9
4213,8805,40.81,0,3,4,2018,16,58
4976,713,46.42,0,6,4,2018,15,24
112,6825,28.09,0,6,4,2018,3,12
1685,1029,8.68,0,2,4,2018,19,40
3051,3037,145.25,0,2,4,2018,6,59
4982,3790,26.68,0,3,4,2018,7,41
271,1380,11.22,0,6,4,2018,20,12
3305,3744,27.85,0,5,4,2018,8,21
4746,101,33.03,0,7,4,2018,7,5
2282,1713,108.0,0,1,4,2018,12,22
976,4425,204.0,1,24,4,2018,16,51
745,5800,75.54,0,6,4,2018,17,57
3077,7248,11.7,0,6,4,2018,5,59
1904,7482,14.24,0,1,4,2018,15,49
4831,7756,51.01,0,3,4,2018,10,47
1035,124,4.22,0,6,4,2018,11,8
2382,5545,70.4,0,3,4,2018,13,47
4899,6089,47.32,0,4,4,2018,16,15
4029,8376,31.64,0,3,4,2018,12,40
288,8555,39.6,0,5,4,2018,16,34
2548,8703,96.55,0,3,4,2018,17,10
1650,8435,6.99,0,4,4,2018,10,17
4084,9524,115.42,0,5,4,2018,6,0
9,2512,96.17,0,4,4,2018,15,45
2791,9262,24.89,0,4,4,2018,13,14
4117,890,10.62,0,6,4,2018,8,0
2739,6166,116.61,0,3,4,2018,15,48
1070,8918,66.26,0,4,4,2018,14,42
2933,2279,108.17,0,7,4,2018,13,34
3206,8895,41.42,0,5,4,2018,14,33
1055,9341,84.4,0,4,4,2018,14,19
367,6588,6.74,0,4,4,2018,7,4
2234,5750,77.34,0,5,4,2018,13,32
1586,1753,60.42,0,2,4,2018,17,24
4850,291,10.45,0,1,4,2018,5,22
2237,8335,14.63,0,2,4,2018,15,22
2232,6777,103.53,0,4,4,2018,10,7
121,1740,32.26,0,1,4,2018,8,48
4968,4361,49.3,0,6,4,2018,12,18
118,1677,143.2,0,2,4,2018,19,20
3746,1557,2.55,0,7,4,2018,19,58
1046,5344,27.28,0,6,4,2018,9,35
3799,5679,111.23,0,5,4,2018,14,12
4440,2149,1.79,0,6,4,2018,9,35
2675,8513,40.13,0,6,4,2018,5,52
1509,3545,71.6,0,3,4,2018,17,3
1302,9520,6.16,0,1,4,2018,18,31
2028,1448,34.46,0,5,4,2018,10,42
2590,5705,61.83,0,6,4,2018,2,12
960,4660,119.79,0,1,4,2018,7,19
2494,8786,62.41,0,7,4,2018,12,26
4520,7014,30.56,0,1,4,2018,8,30
846,2698,12.36,0,3,4,2018,13,0
3430,9832,129.25,0,4,4,2018,10,7
3931,822,2.66,0,2,4,2018,19,2
2,3142,80.58,0,4,4,2018,7,50
4928,3837,95.82,0,1,4,2018,13,27
665,1801,17.74,0,4,4,2018,15,35
3627,9213,18.18,0,2,4,2018,11,46
3537,3816,49.88,0,6,4,2018,13,9
4867,4715,41.86,0,4,4,2018,9,45
4974,7006,87.92,0,7,4,2018,5,38
3651,2700,13.13,0,4,4,2018,15,21
2475,8738,124.13,0,6,4,2018,18,2
898,8634,29.23,0,6,4,2018,13,2
3878,8005,92.46,0,2,4,2018,17,16
3832,6543,75.3,0,6,4,2018,15,28
2836,235,26.44,0,6,4,2018,14,27
1470,3147,6.25,0,1,4,2018,10,55
1924,494,52.76,0,3,4,2018,3,47
885,5134,18.04,0,3,4,2018,8,35
580,8960,185.41,0,1,4,2018,13,17
2806,3197,23.78,0,6,4,2018,14,27
3360,8772,19.66,0,2,4,2018,21,30
3451,5489,110.7,0,1,4,2018,6,22
2110,8504,103.64,0,1,4,2018,21,14
4859,3645,88.6,0,7,4,2018,4,32
2311,5044,20.51,0,1,4,2018,14,8
360,2920,54.0,0,5,4,2018,12,40
2488,2495,75.0,0,6,4,2018,9,16
2086,9337,44.4,0,1,4,2018,15,13
417,841,24.7,0,3,4,2018,15,56
3763,6303,169.66,0,5,4,2018,14,43
750,1527,137.5,0,2,4,2018,9,59
1384,432,99.93,0,5,4,2018,4,43
1605,3084,75.28,0,6,4,2018,10,43
4030,8372,151.15,0,1,4,2018,13,24
2965,6819,207.0,1,19,4,2018,16,4
1804,9950,121.39,0,3,4,2018,23,2
447,6492,61.35,0,2,4,2018,16,21
4695,5311,22.61,0,3,4,2018,15,7
1941,7561,43.19,0,2,4,2018,5,55
1386,311,72.3,0,2,4,2018,16,15
4520,2849,29.1,0,1,4,2018,7,1
4098,6296,58.97,0,5,4,2018,16,1
437,7769,45.74,0,6,4,2018,9,25
3127,2819,3.87,0,3,4,2018,10,26
2984,8856,65.29,0,3,4,2018,8,48
3616,3240,30.4,0,5,4,2018,12,29
3103,1132,12.71,0,2,4,2018,22,36
1416,1601,66.45,0,1,4,2018,16,9
4899,6875,62.48,0,1,4,2018,7,7
4863,349,44.81,0,5,4,2018,13,21
574,6031,29.7,0,1,4,2018,9,50
219,8834,205.0,1,12,4,2018,2,51
783,8866,26.34,0,4,4,2018,5,49
25,5987,79.11,0,4,4,2018,1,13
3014,7013,4.6,0,4,4,2018,17,52
4116,5677,78.98,0,3,4,2018,20,28
2326,6526,137.36,0,3,4,2018,11,23
4257,2833,25.94,0,2,4,2018,11,7
1805,8410,89.76,0,6,4,2018,7,0
4151,8988,46.69,0,2,4,2018,11,26
884,9233,24.61,0,6,4,2018,14,36
4556,2830,113.01,0,1,4,2018,14,38
3289,2380,41.44,0,6,4,2018,15,1
1279,6173,12.56,0,2,4,2018,10,43
1162,5115,25.65,0,5,4,2018,14,36
584,9355,44.87,0,7,4,2018,12,41
772,7529,95.03,0,4,4,2018,8,13
4704,7111,184.6,0,2,4,2018,18,7
4311,4874,75.44,0,3,4,2018,11,10
4800,7310,24.36,0,1,4,2018,8,26
4390,7864,87.06,0,4,4,2018,7,27
3410,8130,43.32,0,6,4,2018,9,45
473,5807,30.06,0,3,4,2018,8,35
2114,9977,109.57,0,6,4,2018,16,29
4113,6238,26.25,0,3,4,2018,17,53
4461,7930,46.99,0,7,4,2018,13,19
555,2629,4.96,0,2,4,2018,11,43
783,3160,9.38,0,4,4,2018,2,1
2476,6373,7.75,0,7,4,2018,16,45
4929,4329,72.42,0,3,4,2018,17,41
2467,6618,88.09,0,3,4,2018,16,14
2807,6101,72.1,0,7,4,2018,11,1
3741,9925,35.77,0,4,4,2018,13,8
2510,6897,54.12,0,7,4,2018,19,10
1202,9229,33.9,0,4,4,2018,13,33
2827,7569,13.96,0,3,4,2018,7,25
1126,3739,23.18,0,5,4,2018,8,3
2115,1377,24.59,0,5,4,2018,10,16
3900,2494,34.67,0,5,4,2018,7,55
4255,578,43.19,0,1,4,2018,5,50
4458,46,15.52,0,7,4,2018,12,15
2747,9889,39.37,0,6,4,2018,17,21
2680,7739,17.99,0,5,4,2018,14,53
1704,9387,97.01,0,2,4,2018,16,29
1585,7115,23.19,0,7,4,2018,16,24
4852,8632,44.01,0,6,4,2018,10,9
3872,2429,64.48,0,3,4,2018,17,10
1668,3333,34.02,0,2,4,2018,9,3
3549,5955,20.28,0,2,4,2018,17,51
1434,6964,59.31,0,6,4,2018,18,9
4695,7575,18.98,0,1,4,2018,11,40
1608,5868,55.41,0,5,4,2018,19,44
1351,1595,45.94,0,2,4,2018,14,31
4984,6984,51.73,0,5,4,2018,13,19
4559,7052,94.49,0,7,4,2018,9,12
454,2783,117.8,0,3,4,2018,10,18
2851,9426,4.72,0,2,4,2018,16,44
3459,8880,45.17,0,4,4,2018,8,46
4126,478,47.52,0,3,4,2018,10,39
1905,34,11.19,0,1,4,2018,9,49
537,5354,123.47,0,4,4,2018,12,7
2188,9203,139.82,0,2,4,2018,3,47
3482,8409,11.81,0,2,4,2018,10,19
4397,8432,52.99,0,3,4,2018,16,13
28,9080,35.35,0,2,4,2018,10,0
4858,5439,4.86,0,6,4,2018,9,57
2727,369,34.91,0,4,4,2018,10,2
3377,5241,79.44,0,5,4,2018,11,51
4672,7149,58.21,0,3,4,2018,18,17
801,764,42.06,0,4,4,2018,15,21
2055,8537,2.08,0,4,4,2018,11,59
3661,7212,54.04,0,7,4,2018,18,39
4608,564,3.54,0,5,4,2018,14,12
1579,4571,16.64,0,7,4,2018,15,38
3700,9271,75.06,0,1,4,2018,13,26
4746,2543,3.05,0,3,4,2018,18,55
474,1758,9.23,0,7,4,2018,10,40
2215,6451,40.49,0,6,4,2018,14,38
2221,5098,24.1,0,2,4,2018,13,38
4407,7717,42.96,0,1,4,2018,7,50
4591,834,87.76,0,4,4,2018,3,16
4059,2096,21.92,0,1,4,2018,2,32
3927,6038,85.48,0,4,4,2018,10,34
4085,8100,133.5,0,4,4,2018,15,29
4081,4696,23.87,0,7,4,2018,5,44
1408,8590,128.59,0,5,4,2018,21,25
2579,5486,28.98,0,2,4,2018,11,29
1943,3519,87.11,0,6,4,2018,20,17
4471,812,43.03,0,5,4,2018,10,58
3661,9412,69.44,0,2,4,2018,2,49
2102,9331,58.17,0,2,4,2018,10,0
1142,4378,19.99,0,6,4,2018,1,51
214,3947,16.06,0,3,4,2018,11,33
1974,7557,64.5,0,6,4,2018,8,15
2891,181,29.1,0,7,4,2018,5,54
1288,5739,18.95,0,2,4,2018,15,44
3619,7121,26.95,0,4,4,2018,11,21
840,5206,60.21,0,3,4,2018,12,9
2448,524,19.95,0,1,4,2018,13,36
2992,2200,55.12,0,6,4,2018,9,36
4812,569,47.37,0,2,4,2018,11,59
3396,8472,92.36,0,1,4,2018,11,8
2389,865,24.25,0,6,4,2018,12,13
3553,1060,102.49,0,7,4,2018,7,19
2060,193,46.9,0,4,4,2018,11,5
1795,1431,42.28,0,1,4,2018,16,23
2839,9359,123.34,0,5,4,2018,14,31
4527,3838,33.81,0,1,4,2018,13,19
3279,1942,28.41,0,6,4,2018,17,4
3261,6195,61.05,0,5,4,2018,10,57
2326,4507,59.14,0,5,4,2018,10,44
275,7584,52.35,0,5,4,2018,8,58
4115,7449,5.48,0,2,4,2018,0,24
4413,928,41.4,0,2,4,2018,6,53
525,8396,40.5,0,4,4,2018,6,15
662,9833,71.74,0,5,4,2018,6,13
4645,6537,4.0,0,7,4,2018,16,23
1604,5163,97.44,0,2,4,2018,8,17
2275,6047,6.28,0,4,4,2018,6,52
2321,9994,58.16,0,5,4,2018,13,55
1887,6954,94.64,0,2,4,2018,2,40
473,5727,31.65,0,3,4,2018,8,0
821,8902,129.41,0,2,4,2018,11,2
383,7113,40.85,0,1,4,2018,5,24
4012,2147,19.28,0,7,4,2018,14,50
2371,142,79.42,0,3,4,2018,8,17
4022,7956,40.1,0,1,4,2018,16,47
469,6412,52.44,0,7,4,2018,9,16
2455,526,101.37,0,2,4,2018,7,27
1883,1439,34.71,0,3,4,2018,13,22
1276,1638,43.09,0,3,4,2018,14,32
2209,543,83.73,0,3,4,2018,8,42
2797,7558,52.87,0,6,4,2018,8,32
3446,1540,60.65,0,6,4,2018,19,3
2205,1757,45.46,0,4,4,2018,12,14
3763,431,54.56,0,4,4,2018,12,53
407,9858,58.51,0,3,4,2018,12,43
179,5416,61.46,0,4,4,2018,0,0
1605,7522,80.44,0,5,4,2018,13,27
4372,2321,5.66,0,4,4,2018,15,19
474,2732,11.18,0,7,4,2018,10,51
355,507,28.4,0,5,4,2018,19,16
1981,1859,156.95,0,4,4,2018,8,30
2470,9176,51.7,0,7,4,2018,9,44
4526,5245,210.21,0,1,4,2018,11,39
260,4306,41.35,0,1,4,2018,16,38
4416,6783,103.06,0,7,4,2018,16,37
4007,2876,55.94,0,4,4,2018,3,45
4046,9387,24.0,0,3,4,2018,14,22
716,8566,36.61,0,7,4,2018,18,46
541,8976,33.01,0,4,4,2018,19,0
247,9821,10.32,0,5,4,2018,23,3
4629,5984,59.51,0,4,4,2018,11,49
3411,516,17.2,0,1,4,2018,1,8
1233,9546,20.67,0,7,4,2018,18,27
4674,2331,36.74,0,3,4,2018,12,26
1540,9196,11.82,0,7,4,2018,11,42
3257,1054,50.19,0,2,4,2018,8,13
1056,6206,104.85,0,3,4,2018,5,20
4157,9078,65.33,0,1,4,2018,10,23
576,2502,51.0,0,3,4,2018,5,59
781,4583,52.73,0,3,4,2018,14,12
857,5485,11.44,0,7,4,2018,16,33
1612,7462,32.74,0,6,4,2018,10,42
2476,4583,49.0,0,2,4,2018,10,23
4267,7203,71.75,0,7,4,2018,12,28
2101,6762,45.73,0,7,4,2018,18,14
2416,9761,47.78,0,1,4,2018,12,45
1941,9249,68.14,0,5,4,2018,18,56
664,2444,109.57,0,7,4,2018,16,21
1918,8481,86.65,0,1,4,2018,14,16
1570,5723,41.71,0,4,4,2018,9,54
1851,5286,43.35,0,6,4,2018,15,13
2382,6428,25.3,0,6,4,2018,13,17
791,4605,123.15,0,7,4,2018,17,28
3149,3153,1.43,0,1,4,2018,14,57
1517,177,32.5,0,6,4,2018,12,51
52,730,78.33,0,4,4,2018,13,55
796,5439,8.51,0,5,4,2018,11,10
28,7207,59.33,0,4,4,2018,14,19
4587,4048,76.22,0,3,4,2018,15,54
3564,3096,109.44,0,5,4,2018,14,9
1463,6382,18.17,0,4,4,2018,0,59
1955,8604,6.41,0,1,4,2018,14,49
414,2499,13.49,0,6,4,2018,10,2
3211,8754,46.47,0,5,4,2018,10,50
1437,9706,27.44,0,1,4,2018,16,42
3470,4976,46.98,0,6,4,2018,8,53
4527,8364,27.76,0,1,4,2018,10,40
1320,5406,45.2,0,7,4,2018,15,14
4411,692,16.98,0,7,4,2018,7,17
1830,4787,32.99,0,2,4,2018,23,13
1992,4918,23.39,0,1,4,2018,19,31
2633,837,4.14,0,7,4,2018,11,47
1413,8211,28.33,0,5,4,2018,7,17
4297,6301,8.15,0,7,4,2018,6,37
1523,911,25.57,0,3,4,2018,16,16
3222,758,24.88,0,5,4,2018,7,52
2501,1973,55.34,0,1,4,2018,12,37
900,5381,58.09,0,2,4,2018,14,49
2541,4392,227.0,1,18,4,2018,17,52
1039,6117,10.63,0,2,4,2018,21,5
3338,9641,30.34,0,4,4,2018,4,7
4374,5278,20.99,0,2,4,2018,9,28
3115,8236,39.21,0,7,4,2018,0,26
1904,271,10.57,0,2,4,2018,8,14
4961,8586,15.62,0,2,4,2018,4,45
4205,1806,78.2,0,4,4,2018,13,7
335,3321,38.89,0,7,4,2018,17,46
1831,7571,36.85,0,5,4,2018,15,23
4724,5004,26.91,0,5,4,2018,5,29
3818,1,103.45,0,4,4,2018,14,15
4057,3722,1.4,0,5,4,2018,12,47
658,8502,75.57,0,2,4,2018,10,3
3131,661,30.51,0,1,4,2018,1,42
1332,5560,23.94,0,5,4,2018,13,24
2926,3824,11.46,0,1,4,2018,9,36
2543,2358,3.85,0,7,4,2018,10,17
1705,6730,23.82,0,4,4,2018,13,10
83,8109,1.96,0,4,4,2018,11,33
456,5985,113.16,0,1,4,2018,15,26
4430,7360,68.39,0,2,4,2018,10,10
3195,8795,66.96,0,5,4,2018,10,55
3758,1567,119.74,0,3,4,2018,13,34
1144,474,66.09,0,4,4,2018,18,18
4089,8572,18.07,0,3,4,2018,5,6
2438,8057,33.0,0,2,4,2018,14,16
4255,7151,151.66,0,6,4,2018,10,18
4163,1025,107.91,0,4,4,2018,4,35
483,5371,38.2,0,1,4,2018,11,4
742,1571,0.74,0,3,4,2018,14,7
2015,4682,34.86,0,5,4,2018,20,9
4802,5694,15.02,0,5,4,2018,20,34
4236,443,7.13,0,1,4,2018,20,53
1851,7104,89.15,0,2,4,2018,3,54
330,9561,5.27,0,7,4,2018,15,16
4713,6497,36.23,0,6,4,2018,15,2
4548,1234,164.92,0,1,4,2018,18,50
1844,3083,52.9,0,2,4,2018,9,51
2249,8064,82.15,0,5,4,2018,1,7
2723,6309,2.14,0,7,4,2018,17,22
3957,6333,39.43,0,1,4,2018,10,47
4856,4695,39.35,0,1,4,2018,19,43
3883,4445,56.65,0,5,4,2018,9,1
2552,6658,77.87,0,6,4,2018,14,25
787,2033,15.39,0,6,4,2018,17,5
1729,1244,12.51,0,4,4,2018,6,28
1724,1456,49.89,0,7,4,2018,10,13
654,7396,153.16,0,5,4,2018,9,22
220,6257,90.74,0,4,4,2018,8,7
4834,5433,70.52,0,6,4,2018,17,9
1735,7435,176.79,0,5,4,2018,14,31
4746,2735,52.97,0,5,4,2018,6,59
2276,9055,4.6,0,6,4,2018,10,10
1304,5596,18.52,0,3,4,2018,5,13
3723,3811,28.57,0,5,4,2018,12,32
885,9474,19.71,0,6,4,2018,9,33
2573,4459,27.95,0,5,4,2018,14,5
3824,5802,43.37,0,4,4,2018,15,37
4601,2330,8.03,0,1,4,2018,20,24
3289,8313,83.02,0,1,4,2018,12,11
1978,1353,20.79,0,7,4,2018,17,52
3230,3683,111.57,0,4,4,2018,5,28
1560,2553,27.02,0,5,4,2018,19,4
74,5476,119.83,0,5,4,2018,8,25
2234,7824,121.0,0,6,4,2018,7,11
4218,1214,33.86,0,6,4,2018,10,27
3900,7412,24.2,0,2,4,2018,2,48
332,6950,13.46,0,4,4,2018,10,44
1102,7948,98.73,0,1,4,2018,17,8
3846,1278,71.21,0,5,4,2018,6,53
1311,3162,69.67,0,2,4,2018,17,14
711,6595,197.01,0,4,4,2018,17,33
4065,7929,66.16,0,2,4,2018,20,7
1249,9959,20.5,0,3,4,2018,10,59
352,3032,44.56,0,5,4,2018,11,50
1391,2433,27.07,0,2,4,2018,15,35
3235,1233,73.5,0,4,4,2018,8,17
4706,819,43.29,0,2,4,2018,13,34
2080,2908,46.57,0,5,4,2018,16,30
1525,3736,70.01,0,1,4,2018,0,50
3221,1881,148.75,0,5,4,2018,14,40
3752,8319,12.74,0,2,4,2018,7,2
1467,63,40.82,0,2,4,2018,23,2
2935,5226,32.31,0,5,4,2018,14,38
547,1116,75.05,0,1,4,2018,18,8
667,7516,62.2,0,2,4,2018,15,40
3383,6290,44.76,0,2,4,2018,14,3
222,818,6.57,0,4,4,2018,15,20
3769,3712,53.22,0,6,4,2018,14,50
2384,4937,110.2,0,3,4,2018,6,3
1320,3391,107.37,0,7,4,2018,4,22
2079,3303,17.98,0,4,4,2018,11,1
3949,9231,43.24,0,3,4,2018,9,32
1714,9937,59.81,0,1,4,2018,5,1
4422,1442,2.37,0,7,4,2018,15,35
3252,5014,40.1,0,7,4,2018,9,5
2172,4575,71.58,0,7,4,2018,15,41
2210,5945,2.7,0,2,4,2018,11,40
2790,1427,85.97,0,2,4,2018,11,22
2695,8682,103.12,0,4,4,2018,19,26
2143,3346,62.7,0,1,4,2018,11,48
2656,6791,25.55,0,3,4,2018,5,3
2055,9376,17.36,0,6,4,2018,16,3
2827,2632,52.16,0,2,4,2018,17,39
2827,9732,42.75,0,5,4,2018,3,42
2826,6300,25.71,0,6,4,2018,12,49
568,1268,35.5,0,4,4,2018,3,28
1337,3426,14.34,0,3,4,2018,21,26
1323,2123,124.65,0,6,4,2018,15,45
1280,7811,31.34,0,1,4,2018,11,16
4561,7030,71.39,0,1,4,2018,13,53
3296,5163,19.17,0,4,4,2018,5,42
3198,4295,19.59,0,5,4,2018,19,48
723,6153,92.22,0,6,4,2018,7,19
2015,8643,42.06,0,7,4,2018,19,14
648,4740,4.61,0,5,4,2018,8,57
3047,9118,13.6,0,2,4,2018,15,52
1187,2818,97.35,0,7,4,2018,8,34
891,8696,62.86,0,5,4,2018,15,7
2043,6550,105.95,0,7,4,2018,9,9
3001,5584,86.65,0,4,4,2018,6,28
2755,3412,10.02,0,5,4,2018,15,9
1883,5906,50.98,0,6,4,2018,8,44
4645,2172,43.61,0,1,4,2018,17,36
4226,2332,67.84,0,1,4,2018,9,45
4981,4989,151.52,0,3,4,2018,9,14
1027,3311,155.89,0,5,4,2018,3,46
1206,3802,53.93,0,7,4,2018,13,6
2828,5570,101.78,0,4,4,2018,15,39
4378,9948,28.67,0,6,4,2018,9,22
1279,2834,5.84,0,3,4,2018,11,22
2912,8311,11.6,0,6,4,2018,11,14
4882,3266,17.6,0,7,4,2018,8,47
4390,7516,87.51,0,2,4,2018,12,12
3692,3542,76.02,0,5,4,2018,0,42
3459,7504,61.57,0,6,4,2018,5,36
361,5580,70.97,0,1,4,2018,15,44
2220,1087,77.87,0,2,4,2018,5,17
3605,5225,7.57,0,1,4,2018,9,17
4054,4605,7.78,0,5,4,2018,8,35
1490,433,9.24,0,4,4,2018,16,29
4489,6488,47.22,0,7,4,2018,11,22
2327,3443,58.11,0,1,4,2018,9,37
483,6383,13.56,0,1,4,2018,14,10
3888,9848,19.96,0,6,4,2018,11,16
2680,4823,9.65,0,7,4,2018,1,46
4535,7702,27.82,0,2,4,2018,14,25
2228,3595,67.36,0,6,4,2018,8,6
1148,4733,61.88,0,5,4,2018,6,23
1523,3502,51.29,0,1,4,2018,3,25
2877,1861,116.93,0,2,4,2018,11,19
1309,328,130.38,0,4,4,2018,10,6
3235,9367,178.63,0,6,4,2018,9,11
3517,6333,50.25,0,2,4,2018,9,40
2855,4431,47.29,0,1,4,2018,20,10
3381,1193,30.74,0,4,4,2018,17,19
954,3330,29.59,0,5,4,2018,12,4
3379,4608,33.82,0,4,4,2018,3,45
4758,9,21.34,0,3,4,2018,21,56
1072,3286,135.69,0,4,4,2018,14,41
4715,2332,95.85,0,4,4,2018,20,51
3969,3980,37.75,0,4,4,2018,12,6
2006,3398,61.47,0,3,4,2018,16,2
1078,5338,166.06,0,2,4,2018,8,19
4293,6889,84.89,0,2,4,2018,19,25
302,6198,3.8,0,3,4,2018,7,0
993,4836,13.3,0,5,4,2018,10,25
3868,9279,12.09,0,7,4,2018,12,10
4840,786,6.64,0,4,4,2018,9,35
3067,1876,47.63,0,6,4,2018,13,16
222,3591,26.67,0,1,4,2018,16,5
4896,2654,10.16,0,6,4,2018,10,4
3197,9189,99.06,0,6,4,2018,15,24
4539,5955,49.8,0,5,4,2018,16,9
2916,1315,16.48,0,1,4,2018,0,36
2442,9839,49.42,0,6,4,2018,12,49
3206,3859,68.8,0,7,4,2018,11,58
246,6782,3.26,0,1,4,2018,9,46
4523,4584,13.72,0,2,4,2018,23,14
3836,4822,29.59,0,4,4,2018,12,37
2308,576,6.61,0,2,4,2018,7,0
4221,1479,12.0,0,6,4,2018,4,54
1371,2613,84.53,0,4,4,2018,13,55
3089,750,8.83,0,2,4,2018,14,6
1128,7957,7.04,0,1,4,2018,9,33
400,4095,29.14,0,1,4,2018,17,55
2878,3398,91.11,0,5,4,2018,17,28
2022,5402,6.2,0,3,4,2018,13,23
1304,4538,32.59,0,2,4,2018,9,33
2674,3623,14.72,0,3,4,2018,3,58
3552,5468,11.39,0,2,4,2018,14,18
245,7636,30.77,0,6,4,2018,10,6
600,9433,9.1,0,6,4,2018,13,1
935,8444,2.45,0,3,4,2018,3,15
95,761,100.68,0,5,4,2018,9,3
3748,5556,60.95,0,3,4,2018,15,35
1761,3986,24.34,0,5,4,2018,8,26
4700,3863,40.74,0,4,4,2018,15,56
4032,1432,22.79,0,3,4,2018,17,46
1832,2565,34.3,0,7,4,2018,13,5
4612,3439,146.39,0,3,4,2018,14,5
1717,677,20.77,0,6,4,2018,22,45
2032,9482,81.61,0,5,4,2018,9,26
4503,4057,71.1,0,1,4,2018,9,40
2493,7101,78.92,0,4,4,2018,7,48
3800,9364,37.02,0,5,4,2018,8,45
89,9045,6.48,0,4,4,2018,12,54
4203,2590,53.52,0,5,4,2018,20,8
2507,7729,118.77,0,6,4,2018,7,9
2671,5231,6.66,0,1,4,2018,10,39
4334,7417,12.9,0,6,4,2018,22,9
1998,4924,69.48,0,2,4,2018,9,8
1872,4875,31.19,0,1,4,2018,9,56
1654,2333,11.16,0,7,4,2018,15,8
1239,3209,61.08,0,1,4,2018,8,57
2928,829,38.58,0,5,4,2018,15,56
1014,5325,66.41,0,5,4,2018,11,43
1016,5793,57.26,0,1,4,2018,17,17
2785,6244,48.83,0,6,4,2018,16,46
4580,5654,4.91,0,3,4,2018,8,56
4784,7555,40.64,0,4,4,2018,9,43
4426,4921,83.71,0,5,4,2018,3,46
2979,2723,85.01,0,3,4,2018,6,59
3928,6214,35.68,0,1,4,2018,12,12
1668,2778,43.72,0,5,4,2018,14,51
1586,2936,32.3,0,7,4,2018,14,10
4844,7783,3.42,0,4,4,2018,14,47
1574,1927,25.6,0,6,4,2018,9,45
2162,6038,104.49,0,2,4,2018,11,14
1059,537,18.07,0,5,4,2018,23,59
2082,831,63.07,0,1,4,2018,12,0
620,2204,49.23,0,4,4,2018,8,34
1262,7260,19.9,0,4,4,2018,12,15
2071,4893,7.66,0,6,4,2018,16,41
1664,5207,69.41,0,5,4,2018,4,45
1860,5235,94.69,0,2,4,2018,6,25
2287,1571,83.8,0,6,4,2018,11,34
4558,6030,91.15,0,6,4,2018,13,17
4190,5459,79.82,0,2,4,2018,11,38
1846,5695,14.49,0,6,4,2018,9,27
3101,548,59.49,0,3,4,2018,20,10
4766,8933,107.26,0,7,4,2018,7,6
1773,2706,134.21,0,3,4,2018,18,56
3837,2727,108.63,0,1,4,2018,15,5
1281,3964,89.82,0,6,4,2018,15,3
1846,3994,17.24,0,5,4,2018,8,2
2562,9702,42.81,0,7,4,2018,14,28
610,4651,32.92,0,1,4,2018,18,6
109,9225,155.04,0,3,4,2018,3,22
1986,5328,6.5,0,7,4,2018,9,35
403,1643,4.05,0,4,4,2018,1,46
3336,31,42.34,0,3,4,2018,10,4
78,3334,97.36,0,2,4,2018,7,7
2089,6177,23.8,0,5,4,2018,12,59
4583,3081,25.0,0,5,4,2018,9,57
744,3417,53.01,0,3,4,2018,7,56
1505,1893,3.34,0,1,4,2018,16,9
3374,3534,88.67,0,1,4,2018,19,7
4114,8918,12.73,0,3,4,2018,1,4
738,2572,14.03,0,2,4,2018,12,7
4392,4115,77.92,0,1,4,2018,5,25
841,3686,53.52,0,4,4,2018,9,49
292,2455,14.62,0,5,4,2018,13,52
4859,6913,89.11,0,5,4,2018,14,5
349,6231,103.24,0,3,4,2018,19,43
4775,7023,10.7,0,6,4,2018,17,5
650,4605,58.24,0,4,4,2018,3,20
3565,5647,12.54,0,4,4,2018,14,35
2156,2345,12.38,0,7,4,2018,16,58
627,1952,94.36,0,3,4,2018,8,4
3902,224,18.29,0,1,4,2018,6,54
4418,9882,15.22,0,7,4,2018,17,45
4678,9065,113.57,0,3,4,2018,16,10
3783,9293,24.83,0,2,4,2018,9,28
2421,1135,64.66,0,2,4,2018,15,32
1851,6839,116.15,0,6,4,2018,15,2
4227,2562,109.67,0,2,4,2018,16,29
535,1674,12.5,0,4,4,2018,9,17
4606,9662,6.74,0,4,4,2018,18,14
4366,6058,27.87,0,6,4,2018,14,0
4176,7320,17.84,0,1,4,2018,14,48
1602,8967,38.77,0,3,4,2018,9,10
873,5168,1.89,0,3,4,2018,13,31
1264,1148,90.4,0,1,4,2018,18,45
1091,9785,32.59,0,3,4,2018,22,11
1663,6268,105.72,0,1,4,2018,13,19
4165,6727,53.72,0,3,4,2018,11,55
1931,9263,44.24,0,4,4,2018,6,19
3822,9893,97.87,0,3,4,2018,8,39
4953,6260,65.08,0,2,4,2018,9,39
4698,2269,167.78,0,4,4,2018,8,16
2035,1999,149.72,0,1,4,2018,11,28
3547,7090,83.89,0,7,4,2018,12,5
1044,3603,19.7,0,1,4,2018,9,41
3537,481,63.03,0,2,4,2018,7,56
298,9448,16.06,0,6,4,2018,23,10
3919,9897,25.99,0,1,4,2018,7,3
3217,5848,73.88,0,5,4,2018,14,56
3722,5013,95.2,0,1,4,2018,15,57
2496,1318,85.67,0,1,4,2018,5,27
1575,4994,98.66,0,3,4,2018,9,32
